"ts_name","noise"
"M26209",9.6184009494133
"M26210",78.1080432954698
"M26211",39.2511846703737
"M26212",29.0579301152567
"M26213",5.96222607778355
"M26214",31.9441835344407
"M26215",25.9837855344173
"M26216",41.8707786408748
"M26217",73.8577757098929
"M26218",13.3682367143188
"M26219",3.59627461633057
"M26220",1.84157371637741
"M26221",2.56668792121473
"M26222",6.24550270420656
"M26223",3.86713532539277
"M26224",3.11067924878409
"M26225",2.95812302378461
"M26226",9.10956425144349
"M26227",2.46587858253698
"M26228",1.05922417876519
"M26229",1.85607271936556
"M26230",1.95916284022163
"M26231",5.95423810502317
"M26232",2.22463131605677
"M26233",0.501157105806979
"M26234",5.75088639773388
"M26235",0.814485421882909
"M26236",5.09660361735029
"M26237",0.797189999099911
"M26238",2.914118295483
"M26239",1.01174641357701
"M26240",2.58759444827577
"M26241",2.01821682349262
"M26242",4.89332851037672
"M26243",4.83252284642543
"M26244",6.82770990603184
"M26245",1.17164770474093
"M26246",9.62426413860413
"M26247",0.822486805225225
"M26248",1.35983599257549
"M26249",9.31263158668757
"M26250",3.50933106231119
"M26251",7.17186001548474
"M26252",55.5861412976221
"M26253",0.541570793692846
"M26254",145.791534169372
"M26255",0.897912207176221
"M26256",4.66011933119532
"M26257",1.77633613973152
"M26258",0.47393534978545
"M26259",1.8162379746628
"M26260",5.85274917044841
"M26261",3.02842527927037
"M26262",44.6288899273646
"M26263",1.45336414520892
"M26264",18.2651398055119
"M26265",29.8366090553609
"M26266",42.4110443640576
"M26267",27.00653109896
"M26268",43.3378385881625
"M26269",36.2567870945614
"M26270",59.2061001608379
"M26271",4.75687726119066
"M26272",25.4497092021406
"M26273",11.970280969203
"M26274",10.0769726805317
"M26275",20.7933061897807
"M26276",21.9305819007991
"M26277",7.74993364147126
"M26278",2.05651730538469
"M26279",5.9008063101262
"M26280",6.91022561519658
"M26281",25.7040676131877
"M26282",165.452345324212
"M26283",13.6279614002712
"M26284",33.1425527561672
"M26285",35.6452303299219
"M26286",2.3398114323429
"M26287",37.5827492896725
"M26288",10.0103591940149
"M26289",21.9772758182997
"M26290",50.6562154535986
"M26291",30.9210812007413
"M26292",17.6157389315434
"M26293",38.7675108567624
"M26294",49.5505334635974
"M26295",118.932683238439
"M26296",41.9725247399487
"M26297",22.4956696007707
"M26298",32.6513586857843
"M26299",4.29508252646403
"M26300",173.101528745158
"M26301",97.8444543892718
"M26302",23.0538584244074
"M26303",36.1492381088824
"M26304",170.687940073679
"M26305",54.4650316586369
"M26306",120.319854835638
"M26307",22.9518893384025
"M26308",122.133186433769
"M26309",23.9781738938665
"M26310",21.9073250030935
"M26311",153.639862218936
"M26312",71.6287556414238
"M26313",24.0157774818459
"M26314",28.6281622134966
"M26315",0.999219275939576
"M26316",10.4500871755345
"M26317",2.20879808695919
"M26318",3.88720188197561
"M26319",14.6427028639382
"M26320",7.85323756055594
"M26321",0.644207698096811
"M26322",2.80922105637792
"M26323",1.80683964852954
"M26324",40.0191965399954
"M26325",20.9622404325062
"M26326",73.6246027590807
"M26327",41.9607982038908
"M26328",14.970435464366
"M26329",32.6211429973134
"M26330",107.004251257243
"M26331",0.320150949151121
"M26332",0.310485527334537
"M26333",9.75183090896204
"M26334",0.0711877190004242
"M26335",2.53295546209582
"M26336",5.53478396654537
"M26337",3.45857240899884
"M26338",10.292308936653
"M26339",9.54730954660936
"M26340",18.1346169426949
"M26341",2.86720303691638
"M26342",5.7013775071437
"M26343",7.5526724844481
"M26344",9.68992365991125
"M26345",6.86743166546636
"M26346",5.97081628025662
"M26347",35.2684401800248
"M26348",10.5119414253836
"M26349",11.2166695666045
"M26350",1.22105338307516
"M26351",1.38259648523633
"M26352",1.40122014757928
"M26353",1.36942412551531
"M26354",18.6844818680477
"M26355",1.30172103411273
"M26356",2.22092857077288
"M26357",9.64370326014122
"M26358",10.6352511238272
"M26359",3.46000982529421
"M26360",46.2983717236355
"M26361",23.0036255578078
"M26362",21.9734619206923
"M26363",46.8435258204971
"M26364",15.9622233404623
"M26365",9.0939886011281
"M26366",27.0351189260554
"M26367",0.589525388110722
"M26368",1.51817215452209
"M26369",4.2008270690594
"M26370",40.6720950147602
"M26371",11.6219091283759
"M26372",7.47070230734854
"M26373",8.94135091182611
"M26374",4.95256600998561
"M26375",7.82899238522583
"M26376",3.19587014559544
"M26377",1.48426299302661
"M26378",61.3296886493885
"M26379",9.63385075581368
"M26380",24.994092402355
"M26381",2.08024594746318
"M26382",1.44943987421935
"M26383",0.938743673496257
"M26384",1.60135189455218
"M26385",6.98153526691487
"M26386",32.6382723206321
"M26387",53.5456564126024
"M26388",61.3517282923486
"M26389",10.916768759484
"M26390",7.89275803711635
"M26391",12.3853021953991
"M26392",9.23331604927495
"M26393",25.006246297377
"M26394",12.1330624843218
"M26395",21.0510204327393
"M26396",6.67019624030386
"M26397",1.42693078429774
"M26398",0.917435176221433
"M26399",4.22603078754528
"M26400",5.93316835215835
"M26401",0.935040989066653
"M26402",4.9250402022625
"M26403",20.4940464441793
"M26404",64.7428649673872
"M26405",7.2063907472104
"M26406",17.9793010398767
"M26407",33.0475140559707
"M26408",55.236144735616
"M26409",14.7068063849419
"M26410",14.3858108650445
"M26411",2.85815906925307
"M26412",15.1843889323857
"M26413",1.11909717931793
"M26414",0.394772408948559
"M26415",13.0614336542443
"M26416",34.8496495649744
"M26417",33.1316402821883
"M26418",20.5819555230866
"M26419",17.9978340651879
"M26420",28.9964041031565
"M26421",2.21517947010812
"M26422",3.08569549335421
"M26423",67.7269176842367
"M26424",3.1074007530652
"M26425",0.980560025834937
"M26426",6.35697007002269
"M26427",0.68114267198691
"M26428",2.23110264022767
"M26429",2.7460954274589
"M26430",0.905361622037282
"M26431",1.84081592918137
"M26432",1.47815388883806
"M26433",1.63923893298192
"M26434",2.80194580368767
"M26435",3.32238886076813
"M26436",0.417487577809436
"M26437",0.234599568943057
"M26438",2.16428539509339
"M26439",6.54195091544968
"M26440",1.73920053859072
"M26441",65.9762061199341
"M26442",5.32377160184819
"M26443",1.8856679364566
"M26444",2.06972115859494
"M26445",0.33927513275261
"M26446",0.937940256350277
"M26447",2.17788978689445
"M26448",1.60915041204937
"M26449",0.418470576889131
"M26450",1.42265918723267
"M26451",39.5611158465815
"M26452",32.8621022388405
"M26453",56.3104082643286
"M26454",32.8346695991809
"M26455",16.2261601980882
"M26456",9.93211248659699
"M26457",11.7160704942739
"M26458",11.9955727208813
"M26459",16.939921369318
"M26460",3.28272116536879
"M26461",0.508027623504858
"M26462",1.48361731327525
"M26463",1.71618446650229
"M26464",0.679185861884392
"M26465",18.480002643042
"M26466",7.90513268339955
"M26467",6.07649906584311
"M26468",15.8678189513003
"M26469",2.28472730128809
"M26470",2.59843573446985
"M26471",1.08363558358478
"M26472",32.4134865269016
"M26473",1.00902085212817
"M26474",4.53193502550876
"M26475",10.9006397944873
"M26476",0.487021058925975
"M26477",9.95429621604954
"M26478",9.98322333600662
"M26479",4.1172676855007
"M26480",2.30833432998906
"M26481",5.77347044123398
"M26482",67.3816330389755
"M26483",4.92007085839143
"M26484",2.49337358207497
"M26485",1.59148034565664
"M26486",3.75505787536934
"M26487",9.33366845486936
"M26488",21.1011579800966
"M26489",3.28933587237516
"M26490",4.76426936412174
"M26491",3.3940706447503
"M26492",5.12102137203887
"M26493",3.58970712102079
"M26494",5.89890721437122
"M26495",4.1086821834729
"M26496",9.08308305597433
"M26497",8.48793061343107
"M26498",9.31336325463697
"M26499",7.68318750404834
"M26500",1.3481733551752
"M26501",1.31212061729792
"M26502",0.567337956429195
"M26503",0.637645238143936
"M26504",0.571454838142812
"M26505",0.421140445993827
"M26506",0.867976358716347
"M26507",5.6907754436377
"M26508",2.67462399881744
"M26509",1.96513454992685
"M26510",1.15848770806444
"M26511",4.7724394672684
"M26512",1.04964495363723
"M26513",1.57442743048259
"M26514",1.60809393973522
"M26515",0.571008645209954
"M26516",0.838628675843922
"M26517",2.68031360713524
"M26518",0.424202307701053
"M26519",1.38019777340367
"M26520",0.570702322675006
"M26521",0.0920225204147538
"M26522",0.484762778435395
"M26523",0.565005960447346
"M26524",0.439555148957784
"M26525",1.84109252884159
"M26526",0.327232081541289
"M26527",1.87389711728722
"M26528",0.417101113454235
"M26529",0.0899530206835963
"M26530",1.60192345938289
"M26531",1.57011581617381
"M26532",3.08410665622219
"M26533",0.836046889635491
"M26534",0.384587934057208
"M26535",4.75718096014464
"M26536",5.87536634008134
"M26537",3.40317318262415
"M26538",5.43852192127578
"M26539",3.41592982199228
"M26540",2.84102042754305
"M26541",3.00567508890419
"M26542",5.98552967774114
"M26543",10.7684079936952
"M26544",2.35606357869217
"M26545",10.2205534810367
"M26546",8.40520215801829
"M26547",6.85426402104441
"M26548",1.0932809469731
"M26549",1.53148525887261
"M26550",1.56601361137053
"M26551",2.19185167316495
"M26552",3.36413415557823
"M26553",9.66068605824875
"M26554",61.9334045372073
"M26555",2.25031880579655
"M26556",4.05981221674756
"M26557",5.71956834509624
"M26558",8.66150406492076
"M26559",11.6647984917813
"M26560",2.85488035833923
"M26561",0.495566467676558
"M26562",1.43253778413525
"M26563",2.08068605505844
"M26564",0.575134227783602
"M26565",17.9840193117141
"M26566",9.77742617702452
"M26567",3.59326192642258
"M26568",2.51295599661527
"M26569",2.27708979733312
"M26570",9.57152875109865
"M26571",1.59612406994925
"M26572",3.34261315459835
"M26573",5.94934104737418
"M26574",0.955221727726645
"M26575",9.51736231226036
"M26576",3.48584220767209
"M26577",12.7050769438682
"M26578",2.46537599254158
"M26579",1.39595602382506
"M26580",8.54225322338112
"M26581",16.1446557659097
"M26582",8.43691826933006
"M26583",3.66649250068424
"M26584",6.8201595601279
"M26585",1.56087667953418
"M26586",9.24269428766745
"M26587",1.04236836485735
"M26588",6.22724668298916
"M26589",0.908252128930065
"M26590",1.97198211233144
"M26591",0.703306644794241
"M26592",34.1214965571901
"M26593",53.839322670946
"M26594",43.3247496115505
"M26595",22.5895497516282
"M26596",1.98464154459058
"M26597",25.5609620901253
"M26598",2.6553403252066
"M26599",1.18337562378638
"M26600",5.60590547037184
"M26601",6.64452108029084
"M26602",13.2772485716503
"M26603",1.93543835857148
"M26604",1.80581746478939
"M26605",24.3245257504785
"M26606",5.81325587570971
"M26607",19.1550761271522
"M26608",3.44858712647606
"M26609",13.0958763476418
"M26610",46.4897076223915
"M26611",16.8506665226299
"M26612",36.2532299504081
"M26613",8.48260317069808
"M26614",9.01611882018174
"M26615",9.12473036151965
"M26616",18.0444543457527
"M26617",1.24870826533999
"M26618",8.20120215912887
"M26619",9.77970429518081
"M26620",7.38753344839445
"M26621",1.275125212444
"M26622",7.93524417740437
"M26623",0.975344709476844
"M26624",4.03196489510124
"M26625",4.90600669279066
"M26626",4.53500498448861
"M26627",7.44309167053331
"M26628",32.8059676367453
"M26629",33.1013692882261
"M26630",13.4786541986144
"M26631",57.8416286924674
"M26632",2.19185167316495
"M26633",4.4294332775682
"M26634",2.16549308568587
"M26635",17.5475779589667
"M26636",3.34566782607194
"M26637",0.44783469689995
"M26638",12.7593551221512
"M26639",0.415528621351292
"M26640",6.32554665926571
"M26641",38.1818970048148
"M26642",21.078065472789
"M26643",18.0737374039049
"M26644",63.6240303018509
"M26645",1.4682533489114
"M26646",12.0756208384464
"M26647",9.57292003195922
"M26648",6.29765539411174
"M26649",8.1340879617463
"M26650",2.16900719281933
"M26651",0.890967976342087
"M26652",8.29668321408071
"M26653",4.13730514224782
"M26654",0.776447040533213
"M26655",0.810938923622181
"M26656",3.2533078854651
"M26657",3.73658369243189
"M26658",6.20992628404844
"M26659",0.805437077061422
"M26660",19.4479352786391
"M26661",24.9157351699925
"M26662",3.44372556753002
"M26663",22.1043766880921
"M26664",1.54061151578426
"M26665",2.19171867154455
"M26666",0.958078782657456
"M26667",0.785944510618728
"M26668",1.75363471364055
"M26669",1.196654048498
"M26670",1.40387822620245
"M26671",0.581347423648464
"M26672",3.946719420934
"M26673",6.11742611096075
"M26674",2.17108896817906
"M26675",0.332393292978637
"M26676",0.574552907047914
"M26677",2.14369661258649
"M26678",0.461985162529423
"M26679",18.0789392703123
"M26680",1.68543722967429
"M26681",2.79296300211755
"M26682",16.6535844757368
"M26683",2.40474873997137
"M26684",2.49349067626426
"M26685",2.24107274582935
"M26686",2.17448428490836
"M26687",8.08385071481106
"M26688",1.65431070859844
"M26689",11.6108387689216
"M26690",11.5428125935957
"M26691",9.67393769984801
"M26692",16.0344418782966
"M26693",10.9615766745578
"M26694",12.0585645918541
"M26695",6.54535903307716
"M26696",16.4745803946167
"M26697",6.27116724204579
"M26698",4.73599968307082
"M26699",4.34638697549161
"M26700",9.77280905845752
"M26701",0.306882303298623
"M26702",0.904449770976436
"M26703",0.34369509240418
"M26704",10.3685780381694
"M26705",2.49733113977286
"M26706",36.372283605993
"M26707",0.105924001055842
"M26708",12.6619125571468
"M26709",31.8722131637373
"M26710",119.983432565277
"M26711",12.1405449862701
"M26712",11.2572254598594
"M26713",46.9783738953105
"M26714",7.10440694513321
"M26715",53.9965220643279
"M26716",56.6601880030226
"M26717",85.0572121586062
"M26718",3.99506778834252
"M26719",20.2195202875247
"M26720",37.1708541074145
"M26721",4.85032678320358
"M26722",3.39576646609011
"M26723",5.35342452956625
"M26724",0.529675677626568
"M26725",0.176145596057564
"M26726",14.8905898904611
"M26727",17.9430288038067
"M26728",0.593608278717351
"M26729",2.07770091142355
"M26730",1.50037126483768
"M26731",0.247940969750725
"M26732",0.38738375557233
"M26733",0.71872773060374
"M26734",4.10159240287163
"M26735",1.53927709437702
"M26736",3.81560016130414
"M26737",6.37385554387261
"M26738",51.4419508846645
"M26739",1.40143469963348
"M26740",10.738733805878
"M26741",5.40865604662152
"M26742",6.78713331288537
"M26743",10.1164337643697
"M26744",51.9921958195807
"M26745",0.829915911354065
"M26746",13.835313839089
"M26747",5.36961444508351
"M26748",0.262111938960469
"M26749",0.1806931225384
"M26750",0.596927275103725
"M26751",2.58767885458014
"M26752",1.650292428925
"M26753",0.899400770457973
"M26754",0.102736849460769
"M26755",9.22235770126272
"M26756",10.9396191823121
"M26757",0.487490266205231
"M26758",17.6871655710012
"M26759",1.36863787566417
"M26760",0.330706241679524
"M26761",5.35556957778239
"M26762",0.359630964542053
"M26763",0.129558334299468
"M26764",23.0082716760438
"M26765",2.79953735960649
"M26766",2.20119265774954
"M26767",0.357389507914847
"M26768",0.281501227997973
"M26769",4.18934069027089
"M26770",0.065081984575441
"M26771",0.0765863953891623
"M26772",0.0683479636424166
"M26773",0.173160807510349
"M26774",10.8392430823128
"M26775",24.2832204007903
"M26776",11.6114421378356
"M26777",7.7980581979071
"M26778",12.402257011969
"M26779",22.6763088338652
"M26780",21.40517245374
"M26781",9.47620532441258
"M26782",13.7746086271976
"M26783",12.5723468613897
"M26784",29.4040986188524
"M26785",17.6941565702573
"M26786",7.83026299509496
"M26787",10.2185871689851
"M26788",10.6308113471182
"M26789",9.37539488991227
"M26790",29.3416101754165
"M26791",54.1370063233906
"M26792",32.7822698323518
"M26793",63.0766481821608
"M26794",11.7418398342112
"M26795",0.187852842712383
"M26796",0.0529014367884039
"M26797",72.3632848997811
"M26798",0.112943850548501
"M26799",0.126244683520405
"M26800",0.587299720017524
"M26801",7.7864760587295
"M26802",3.77625996155776
"M26803",10.6961513714045
"M26804",17.1897193286043
"M26805",6.54656958499039
"M26806",4.94945668846772
"M26807",2.71919928390728
"M26808",291.191714541244
"M26809",7.47796426627857
"M26810",0.829979774205897
"M26811",17.0346026471146
"M26812",2.01136509074895
"M26813",0.784217364804415
"M26814",25.7999645166384
"M26815",2.65005053569001
"M26816",0.823446667240246
"M26817",1.24502494086607
"M26818",7.2486137598715
"M26819",20.545836747984
"M26820",20.583495840015
"M26821",14.5454747721307
"M26822",23.1378975342107
"M26823",18.8696076432208
"M26824",2.75373485029376
"M26825",3.92833904152048
"M26826",1.16646732039141
"M26827",8.99024360026938
"M26828",3.3390013446814
"M26829",6.71086765521624
"M26830",18.4624128249659
"M26831",1.06809249444755
"M26832",2.90783889342361
"M26833",0.625508100353087
"M26834",5.02555687649855
"M26835",2.7363569147493
"M26836",10.567994650364
"M26837",5.55946911974951
"M26838",49.9089557754902
"M26839",17.2988922861428
"M26840",11.3274801536817
"M26841",9.35082010172469
"M26842",8.14822127787881
"M26843",2.01326541773575
"M26844",23.2994836609566
"M26845",14.5956891403573
"M26846",117.814744773837
"M26847",3.01183975131684
"M26848",2.27300452935802
"M26849",7.64614357062335
"M26850",6.15418025013865
"M26851",5.66147026172383
"M26852",4.82338990723432
"M26853",32.6929057419303
"M26854",11.9264015679228
"M26855",1.50083404636321
"M26856",3.96318820969526
"M26857",15.6733982573204
"M26858",7.2401901698255
"M26859",7.40991021617454
"M26860",14.6348910945821
"M26861",7.40902970599516
"M26862",9.73329336878113
"M26863",50.8337352677346
"M26864",9.48223873769529
"M26865",8.85887526981902
"M26866",55.9587640476666
"M26867",82.4155855266359
"M26868",13.7190777714902
"M26869",44.4212128951827
"M26870",7.50604421048516
"M26871",33.5417151301949
"M26872",7.9655420748304
"M26873",4.45527017932923
"M26874",0.458756581790585
"M26875",66.7530339286202
"M26876",11.8402107951058
"M26877",26.9874929202632
"M26878",0.84966761034725
"M26879",35.07306201511
"M26880",13.3794209727739
"M26881",16.6878609198597
"M26882",5.25448876982186
"M26883",33.27476121841
"M26884",5.53008399719281
"M26885",57.7423549646038
"M26886",43.8839774932025
"M26887",89.5068400421811
"M26888",12.6884548012168
"M26889",25.3996284632945
"M26890",2.33559996236103
"M26891",28.8946532039163
"M26892",28.2286463269451
"M26893",44.4783170011546
"M26894",41.4139877493532
"M26895",18.9335046508063
"M26896",0.763128438326777
"M26897",57.8498099309027
"M26898",30.076282700694
"M26899",8.77543506294735
"M26900",36.2261823063304
"M26901",53.5333745952177
"M26902",30.874772445584
"M26903",29.6408040741233
"M26904",296.30493963766
"M26905",36.726694601164
"M26906",81.9711688289096
"M26907",46.8388009740844
"M26908",18.9861593206072
"M26909",5.98949721694634
"M26910",1.76460690003188
"M26911",9.64449482993911
"M26912",4.03289059609178
"M26913",3.64628506971338
"M26914",1.55380422582257
"M26915",1.68067813930843
"M26916",1.72960197045682
"M26917",2.7306036404034
"M26918",6.12546034844243
"M26919",2.09268953154776
"M26920",1.37097983374539
"M26921",9.44959652114497
"M26922",12.4035184471726
"M26923",25.7350927710035
"M26924",16.8998551448063
"M26925",12.9126675853816
"M26926",4.39622765047879
"M26927",3.22892120456527
"M26928",6.71511615381995
"M26929",3.76733184526628
"M26930",5.09551104834989
"M26931",4.9457001630792
"M26932",0.706427699344955
"M26933",4.12439678801748
"M26934",0.74595888194143
"M26935",2.53932057288905
"M26936",2.84189842689409
"M26937",1.92118830517923
"M26938",7.5291327648559
"M26939",2.29475396615996
"M26940",3.48146912404003
"M26941",4.67670640156539
"M26942",1.3612538210596
"M26943",0.938521684821324
"M26944",0.283161435984753
"M26945",2.41322145092252
"M26946",2.35012801422242
"M26947",0.781023514779401
"M26948",2.4697087400728
"M26949",22.6390794880859
"M26950",3.05740096620345
"M26951",2.56981520459839
"M26952",3.83349097638604
"M26953",9.81785745773693
"M26954",4.61769196305589
"M26955",5.96813277858193
"M26956",6.80698654233363
"M26957",7.07560880253021
"M26958",3.91179907627454
"M26959",14.8526219313834
"M26960",14.2201385175552
"M26961",3.61462092525097
"M26962",5.01655479438924
"M26963",13.2417746323747
"M26964",6.98067995438136
"M26965",8.72099803535829
"M26966",2.90568804566012
"M26967",1.72380764141086
"M26968",40.9771489729655
"M26969",4.85613466079336
"M26970",1.51352078395796
"M26971",1.5174555256936
"M26972",4.0048135435611
"M26973",3.86477890243932
"M26974",1.06964025726626
"M26975",0.618367371471114
"M26976",1.07955722802081
"M26977",0.986417520808805
"M26978",2.57759888944434
"M26979",1.09173353867763
"M26980",1.84764200944414
"M26981",0.656817325726046
"M26982",0.808328690915604
"M26983",0.528063466324287
"M26984",0.895880705301726
"M26985",0.530644400469093
"M26986",0.784636219286183
"M26987",0.637353636349949
"M26988",1.27418142047765
"M26989",0.926496292091398
"M26990",0.761830507680651
"M26991",12.2379285734592
"M26992",51.8027831549475
"M26993",56.9658413669178
"M26994",46.3676450886217
"M26995",147.671906519565
"M26996",24.6156423612125
"M26997",118.345814785666
"M26998",59.7481404568509
"M26999",11.9891253681454
"M27000",48.4416072894542
"M27001",25.0773974736054
"M27002",32.1224950500101
"M27003",8.36088807050555
"M27004",14.5304356940424
"M27005",3.71802589954878
"M27006",13.1337582083628
"M27007",105.860718799986
"M27008",100.219289730162
"M27009",10.0804657446117
"M27010",17.0856955430637
"M27011",4.35190020831826
"M27012",16.3780282879034
"M27013",8.536357544253
"M27014",2.28326146943125
"M27015",2.54956333844138
"M27016",1.39968011824166
"M27017",9.75717432516957
"M27018",2.60415894085898
"M27019",1.30679023276133
"M27020",1.52165345284013
"M27021",4.011979928886
"M27022",2.56610873590616
"M27023",0.230974179989869
"M27024",1.16675017786891
"M27025",1.75408229638028
"M27026",25.4930558100524
"M27027",2.44999289703333
"M27028",0.234633982545387
"M27029",10.4991764876028
"M27030",2.65114846092918
"M27031",12.8720084530993
"M27032",3.29492530625245
"M27033",0.944455305943683
"M27034",0.537413227438891
"M27035",10.7092702652882
"M27036",0.237090193520209
"M27037",1.1726859682602
"M27038",5.06848116868055
"M27039",2.83847100619662
"M27040",54.2008942734327
"M27041",5.26862269638433
"M27042",6.3842444175983
"M27043",12.7445545912697
"M27044",10.5727672053201
"M27045",10.0479106937932
"M27046",13.7392219938883
"M27047",6.68194637435653
"M27048",2.55785931351571
"M27049",17.0524589571827
"M27050",12.1293252531991
"M27051",9.23739455115825
"M27052",27.2321249067755
"M27053",34.342160379293
"M27054",9.49420526710935
"M27055",4.85918637592512
"M27056",15.5446002969461
"M27057",20.4909745410586
"M27058",10.077333170391
"M27059",9.41400371839353
"M27060",10.1789399056667
"M27061",12.8276570409439
"M27062",10.6704146492189
"M27063",12.6009421044526
"M27064",29.94088891257
"M27065",19.3394121984849
"M27066",13.1502736763857
"M27067",6.69049169830097
"M27068",3.69886567474819
"M27069",15.4149644441973
"M27070",14.8586171209656
"M27071",9.08662963787146
"M27072",6.4440902762963
"M27073",9.52022541345695
"M27074",6.02861552826787
"M27075",4.95690889935044
"M27076",17.278388129563
"M27077",3.89827986448571
"M27078",4.37833230806777
"M27079",9.36867838599345
"M27080",28.6552310734186
"M27081",70.9499039181182
"M27082",7.1660136088031
"M27083",22.1391737281067
"M27084",3.07241520884785
"M27085",44.4645570077155
"M27086",54.9841925719862
"M27087",72.9288371782974
"M27088",20.7736008793372
"M27089",48.9317065186351
"M27090",53.4793162080246
"M27091",12.7531346351537
"M27092",1.39724106092051
"M27093",0.33507105026452
"M27094",2.43608356579993
"M27095",13.2346347629986
"M27096",3.16622117326894
"M27097",3.72587088878187
"M27098",4.88016049572805
"M27099",8.69987294508949
"M27100",11.7569905474925
"M27101",5.76062510983299
"M27102",10.5715766230611
"M27103",5.1284297848201
"M27104",6.08109968581455
"M27105",5.32014623298629
"M27106",5.22989971550229
"M27107",9.48146348263819
"M27108",14.7212552320672
"M27109",0.295755344731142
"M27110",0.313436939057915
"M27111",2.29720333517053
"M27112",0.568573279528339
"M27113",0.245048908914057
"M27114",0.177008339263425
"M27115",0.33629369279562
"M27116",0.51703393834052
"M27117",0.823375683344821
"M27118",3.91764216404292
"M27119",1.45793527938711
"M27120",4.10491486434129
"M27121",2.36099278120116
"M27122",0.0208784828749615
"M27123",13.6721256263727
"M27124",0.0619684911057365
"M27125",0.232570140590676
"M27126",0.0735277570629572
"M27127",0.276622298264283
"M27128",0.787937277035158
"M27129",1.81419380302314
"M27130",2.16803090740463
"M27131",2.90576057795922
"M27132",1.66607846156645
"M27133",4.04596582702889
"M27134",5.91744552973084
"M27135",0.84343576643636
"M27136",1.83758238529403
"M27137",1.29862266114008
"M27138",2.62721675669261
"M27139",0.800892360545156
"M27140",9.63773820325355
"M27141",11.9992207667831
"M27142",4.75073008439977
"M27143",6.36530697597805
"M27144",3.00334067327111
"M27145",2.31490447851829
"M27146",0.909076714790116
"M27147",11.7399339907678
"M27148",0.336157531701301
"M27149",4.99109074113301
"M27150",9.68238958826027
"M27151",3.77882169568092
"M27152",6.45513886382301
"M27153",4.45134979472919
"M27154",5.70895488358137
"M27155",19.1850192974163
"M27156",9.69256357458943
"M27157",2.13052622739771
"M27158",4.06583341342221
"M27159",7.96026751728083
"M27160",0.521810447008052
"M27161",0.592279190665319
"M27162",0.565470102338347
"M27163",4.389781568264
"M27164",4.03919926485584
"M27165",7.6692673096117
"M27166",0.744728132259155
"M27167",1.13207732094626
"M27168",0.289944249310331
"M27169",0.76964507539705
"M27170",20.1741478872027
"M27171",22.923674962645
"M27172",59.2556966402914
"M27173",9.79356281202494
"M27174",53.8000305243612
"M27175",17.5905250561252
"M27176",26.2250098343448
"M27177",23.5031144446439
"M27178",12.1577956453781
"M27179",7.98966653740054
"M27180",9.90174279555704
"M27181",10.5520314149362
"M27182",10.8345750747344
"M27183",31.173492304902
"M27184",26.4052778930087
"M27185",15.4946423038288
"M27186",24.9071991115929
"M27187",44.9557215576784
"M27188",9.3819371653447
"M27189",10.6904280200581
"M27190",38.0665320576155
"M27191",45.7149098432635
"M27192",18.9719052264731
"M27193",9.76049687347332
"M27194",0.270004040241576
"M27195",15.598907792989
"M27196",1.04575921576331
"M27197",0.315936013546013
"M27198",0.314142433659606
"M27199",0.519154764627558
"M27200",0.949882356088656
"M27201",1.17302950289861
"M27202",0.627924356779686
"M27203",26.8350658590925
"M27204",2.30478790877462
"M27205",0.991289533479504
"M27206",1.39602004101154
"M27207",28.2982836872097
"M27208",11.8608611879423
"M27209",0.75112327359453
"M27210",0.482614892328232
"M27211",0.484572056138126
"M27212",1.00467349408812
"M27213",1.2037689980168
"M27214",8.87044280876878
"M27215",9.48851436802211
"M27216",12.6011212294468
"M27217",9.3437047725282
"M27218",11.0955037088936
"M27219",11.2340557487038
"M27220",11.4169513809051
"M27221",10.4958292967565
"M27222",6.93602011985734
"M27223",9.13253917934145
"M27224",0.775864763772362
"M27225",2.84018211214137
"M27226",0.578727169256435
"M27227",3.05072744234701
"M27228",1.45791145343005
"M27229",0.443674530558768
"M27230",1.35014748336084
"M27231",0.489656471532362
"M27232",1.01387941939766
"M27233",0.71820255513975
"M27234",0.529804376336391
"M27235",1.69827030344589
"M27236",1.26931094167624
"M27237",0.880939739246649
"M27238",2.89049829744004
"M27239",4.10320828790111
"M27240",8.6052966987291
"M27241",0.34859965351237
"M27242",1.27597100164058
"M27243",0.472632494434021
"M27244",3.4740437561265
"M27245",1.43970842801344
"M27246",3.00594974853848
"M27247",3.11913504931797
"M27248",1.25257197148094
"M27249",4.93346442494072
"M27250",1.18773869037693
"M27251",1.00232353560144
"M27252",4.60723575536671
"M27253",4.85420372180499
"M27254",1.43703926211571
"M27255",4.47773345724508
"M27256",1.28679557588963
"M27257",6.09666103666286
"M27258",1.33674148059481
"M27259",1.14221472216276
"M27260",4.72095880118286
"M27261",1.28651619215295
"M27262",2.26370390678329
"M27263",1.83608068223547
"M27264",3.49360184855516
"M27265",1.24451521948452
"M27266",1.8956600214149
"M27267",0.364865678798087
"M27268",1.05163447410084
"M27269",0.788546516618151
"M27270",0.661408684636384
"M27271",1.02987101739275
"M27272",2.97967708702961
"M27273",1.51918408429055
"M27274",2.54934503590426
"M27275",4.91121439408487
"M27276",4.69484125096602
"M27277",2.08430343553634
"M27278",2.5755086931342
"M27279",3.1957156109081
"M27280",3.10151190299059
"M27281",14.8381552354661
"M27282",6.55196658223422
"M27283",0.96240696175495
"M27284",11.4624205639657
"M27285",11.2391857638358
"M27286",6.56230317456029
"M27287",3.6958394188095
